from,七台河,万宁,三亚,三明,三沙,三门峡,上海,上饶,东方,东莞,东营,中卫,中山,临夏,临汾,临沂,临沧,临高县,丹东,丽水,丽江,乌兰察布,乌海,乌鲁木齐,乐东,乐山,九江,云南个旧市,云浮,五家渠,五指山,亳州,仙桃,伊春,伊犁,佛山,佳木斯,保亭,保定,保山,信阳,儋州,克州,克拉玛依,六安,六盘水,兰州,兴安盟,内江,凉山,包头,北京,北屯,北海,十堰,南京,南充,南宁,南平,南昌,南通,南阳,博州,厦门,双河,双鸭山,可克达拉,台州,台湾,合肥,吉安,吉林,吐鲁番,吕梁,吴忠,周口,呼伦贝尔,呼和浩特,和田,咸宁,咸阳,哈密,哈尔滨,唐山,商丘,商洛,喀什,嘉兴,嘉峪关,四平,固原,图木舒克,坝州,塔城,大兴安岭,大同,大庆,大理,大连,天水,天津,天门,太原,威海,娄底,孝感,宁德,宁波,安庆,安康,安阳,安顺,定安县,定西,宜宾,宜昌,宜春,宝鸡,宣城,宿州,宿迁,屯昌县,山南,岳阳,崇左,巴中,巴州,巴彦淖尔,常州,常德,平凉,平顶山,广元,广安,广州,庆阳,廊坊,延安,延边,开封,张家口,张家界,张掖,徐州,德宏,德州,德阳,忻州,怀化,怒江,恩施州,惠州,成都,扬州,承德,抚州,抚顺,拉萨,揭阳,攀枝花,文山,文昌,新乡,新余,新疆于田县,新疆和田县,新疆墨玉县,无锡,日喀则,日照,昆明,昌吉,昌江,昌都,昭通,晋中,晋城,普洱,景德镇,曲靖,朔州,朝阳,本溪,来宾,杭州,松原,林芝,果洛,枣庄,柳州,株洲,桂林,梅州,梧州,楚雄,榆林,武威,武汉,毕节,永州,汉中,汕头,汕尾,江门,池州,沈阳,沧州,河池,河源,泉州,泰安,泰州,泸州,洛阳,济南,济宁,济源,海东,海北,海南州,海口,海西州,淄博,淮北,淮南,淮安,深圳,清远,温州,渭南,湖州,湘潭,湘西,湛江,滁州,滨州,漯河,漳州,潍坊,潜江,潮州,澄迈县,澳门,濮阳,烟台,焦作,牡丹江,玉林,玉树州,玉溪,珠海,琼中,琼海,甘南,甘孜,白城,白山,白沙,白银,百色,益阳,盐城,盘锦,眉山,石嘴山,石家庄,石河子,神农架,福州,秦皇岛,红河,绍兴,绥化,绵阳,聊城,肇庆,自贡,舟山,芜湖,苏州,茂名,荆州,荆门,莆田,莱芜,菏泽,萍乡,营口,葫芦岛,蚌埠,衡水,衡阳,衢州,襄阳,西双版纳,西宁,西安,许昌,贵港,贵阳,贺州,资阳,赣州,赤峰,辽源,辽阳,达州,运城,连云港,迪庆,通化,通辽,遂宁,遵义,邢台,那曲,邯郸,邵阳,郑州,郴州,鄂尔多斯,鄂州,酒泉,重庆,金华,金昌,钦州,铁岭,铜仁,铜川,铜陵,银川,锡盟,锦州,镇江,长春,长沙,长治,阜新,阜阳,防城港,阳江,阳泉,阿克苏,阿勒泰,阿拉善盟,阿拉尔,阿里,陇南,陵水,随州,雅安,青岛,鞍山,韶关,香港,马鞍山,驻马店,鸡西,鹤壁,鹤岗,鹰潭,黄冈,黄南州,黄山,黄石,黑河,黔东南,黔南,黔西南,齐齐哈尔,龙岩
宝鸡,0,0,0,0,0,2909,205613,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104672,0,0,0,0,139229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424693,14694,0,0,3059,11905,0,0,32105,0,0,59,0,0,0,0,0,0,0,134902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12525,0,0,0,42459,0,0,11344,0,0,0,0,27675,6706,928,0,0,0,0,0,0,0,79235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6153,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,644,337,0,30087,0,0,0,0,184412,0,0,61388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,0,0,0,0,0,0,0,0,0,0,64107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26469,884336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,210701,0,0,0,0,0,0,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宣城,0,0,0,0,0,0,118106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24367,0,0,0,23571,0,0,0,0,0,0,12984,0,0,0,160152,0,0,0,0,0,27348,0,0,0,0,0,0,0,238537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20738,0,18613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81764,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5549,0,0,0,0,0,0,0,0,0,89151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288870,12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102472,0,0,0,0,0,0,4759,0,0,0,0,0,0,0,0,94616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791,0,0,0,0,0,6426,0,93236,0,0,0,0,0,0,0
宿州,0,0,0,0,0,0,221602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63714,0,0,0,0,97647,0,0,0,117627,0,2489,0,0,0,0,0,0,0,0,0,0,0,327044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29583,0,0,0,0,0,0,0,0,0,0,0,0,0,4913,0,0,0,0,0,0,48154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719652,0,0,0,0,0,0,0,0,2902,0,0,0,42180,0,0,0,0,0,0,0,0,0,0,10718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121,0,0,0,0,660561,7707,0,0,0,0,0,0,0,0,0,29183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183624,0,0,0,0,0,9944,0,0,0,329019,0,0,0,0,0,0,24559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0
宿迁,0,0,0,0,0,0,191631,0,0,0,0,0,0,0,0,5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,0,0,0,376818,0,0,0,0,8307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18469,0,27030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103589,0,0,0,0,0,0,0,0,57584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545226,0,0,0,0,0,0,0,0,11374,62730,0,0,0,0,0,0,0,0,0,0,0,0,0,123117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458060,7527,0,0,0,0,0,0,0,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,67084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267844,0,0,0,0,0,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屯昌县,0,979,7967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,184,0,0,0,0,0,0,0,0,0,326,2850,0,0,0,0,0,0,0,114,0,0,0,0,0,0,540,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,121,0,697,366,0,0,26238,0,0,940,179,0,0,0,0,0,0,95,0,91,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,2345,0,0,0,0,0,0,0,0,134,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940,106,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,99768,0,0,0,0,0,0,0,769,0,0,0,0,602,0,0,0,0,0,157,0,20413,0,0,0,0,0,0,0,0,0,27973,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,1440,0,0,103,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,3641,814,0,0,0,0,0,0,0,0,0,0,204,934,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
山南,0,0,0,0,0,0,0,0,0,0,0,0,0,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23369,0,5475,0,0,0,0,0,0,0,66043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,9853,0,0,0,0,0,0,0,0,0,0,0,0,16942,0,0,0,0,0,395013,0,0,0,0,70558,0,0,0,0,0,0,0,0,0,0,7375,0,64042,0,0,1588,0,0,0,0,0,730,0,0,0,0,0,0,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9787,0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,1706,0,0,0,0,869,0,0,0,0,12380,0,0,0,0,0,0,0,0,0,69703,0,0,9775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6727,0,0,0,0,0,0,0,0,0,0,44563,1267,0,1281,0,0,0,0,0,0,0,157936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岳阳,0,0,0,0,0,0,0,0,0,61684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20129,0,0,0,0,0,0,0,0,0,0,0,0,425711,0,0,0,0,0,4195,0,0,0,82307,0,0,0,0,0,0,0,0,0,0,0,0,0,4455,0,0,0,172686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19872,0,0,0,0,273792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,2234,0,0,0,0,0,0,0,0,0,75,0,0,28563,8669,0,0,0,0,0,161426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,897,0,0,0,0,0,0,166477,0,0,0,0,25071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,311909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301350,0,0,0,0,0,785,1863,0,0,50853,0,17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
崇左,0,0,0,0,0,0,0,0,0,12377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14343,0,0,0,997965,0,0,0,0,0,2395,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,0,0,0,344,0,22875,0,38860,0,9324,0,0,0,1074,0,0,0,0,0,0,0,0,0,24562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39733,0,7810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73252,0,0,0,0,0,0,0,0,0,0,0,163295,0,0,0,0,0,0,0,0,53117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10131,0,36760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,0,0,0,0,0,3378,0,64391,0,0,370,0,0,0,0,0,0,0,0,0,0,77498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巴中,0,0,0,0,0,0,174005,0,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,110941,0,0,0,0,289425,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48082,0,0,0,0,0,0,0,5579,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,200733,0,0,0,0,0,0,0,0,0,0,0,0,0,4874,0,0,0,0,0,515711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,2426,0,0,0,0,0,55665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60200,0,0,0,0,0,0,283,0,0,361,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50942,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巴州,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215972,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,40133,335,0,0,0,0,0,0,0,11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135946,0,0,0,0,0,47524,0,0,215381,0,0,0,0,205168,0,51403,0,0,10760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,32008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8162,977,5775,0,37046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19494,0,0,0,210833,17221,0,4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209433,92,0,24475,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巴彦淖尔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56754,86749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203163,50176,0,0,0,7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15224,176764,0,0,0,16269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13037,0,0,0,0,0,0,0,0,0,0,0,3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,21563,0,0,0,0,0,0,0,2136,0,0,0,0,0,0,0,0,126976,0,1241,5901,0,0,0,0,0,0,0,27667,4057,0,1281,960,2942,0,0,0,0,0,0,0,0,26319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
常州,0,0,0,0,0,0,408351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148365,0,0,0,0,0,0,276119,0,0,0,624403,0,0,0,0,24962,0,0,0,0,0,0,0,0,59392,0,19597,0,0,6638,0,0,0,0,0,0,0,0,0,15479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,0,0,0,0,0,0,0,0,0,77025,15162,236136,0,0,0,0,3361,0,0,0,0,0,0,0,0,81127,0,0,0,0,0,0,0,0,282945,0,0,2751,0,0,0,0,0,0,124138,0,0,0,0,0,0,0,0,0,0,0,0,0,1217356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8722,0,0,0,0,0,0,253741,0,0,0,0,0,0,0,0,0,0,0,0,0,153612,71078,0,0,0,0,0,0,0,81536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,0,0,184632,0,0,8925,0,0,0,0,0,0,0,0,0,0,0,14989,0,0,406102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195402,0,0,0,0,0,0,0,0,119988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564250,0,0,0,0,0,0,0,106064,0,0,639033,8847,0,0,0,76278,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,15654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
常德,0,0,0,0,0,0,3843,0,0,11498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113292,0,0,0,0,0,0,0,0,0,13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,0,0,0,0,0,0,0,0,0,0,7831,0,0,0,0,0,0,0,36211,0,0,0,0,0,0,0,0,0,0,78386,0,0,0,0,0,0,265282,0,0,545,0,0,0,124390,0,27307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52669,9282,0,0,0,4576,173216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,287615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271973,0,0,0,0,0,0,0,0,0,21756,0,3374,0,0,0,0,0,0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,3127,0,5371,0,0,0,130008,0,0,0,0,0,0,0,0,0,0,0,0,605538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平凉,0,0,0,0,0,0,100462,0,0,0,0,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144879,0,0,0,0,8453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,74463,0,0,0,0,0,0,0,1434,0,143532,0,0,0,0,0,0,0,0,111082,0,0,0,0,0,0,0,0,0,0,0,0,0,33067,0,0,0,37244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,146816,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10513,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5451,0,0,0,0,0,0,0,0,35330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平顶山,0,0,0,0,0,0,2938,0,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6316,0,0,0,0,0,0,0,0,0,0,66429,0,0,0,0,0,0,0,0,0,305413,0,0,0,0,0,0,0,0,0,0,0,0,0,109289,0,0,0,0,0,0,0,0,17769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60133,0,0,0,0,15823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,10437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288639,0,0,1780,0,0,0,0,0,0,0,0,0,94073,0,0,0,0,0,0,0,0,0,237857,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5680,409915,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,592790,0,0,0,0,5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广元,0,0,0,0,0,0,140101,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,190017,0,0,0,0,313090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691,0,3565,0,0,327,0,0,0,0,0,0,0,0,216,219,0,0,208030,0,0,0,0,0,0,0,0,23592,0,0,0,0,0,0,0,0,0,0,0,69265,0,0,0,0,0,605559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,56767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397077,0,0,0,0,0,6634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12859,0,0,62,0,0,0,0,0,0,0,145607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
